bd
Unknown Command! (H for help)
B0> bd

MESSAGE: Download initiated press ESC to quit
*B0 B1 0000001DB0 24-10-2023 03:39:36
*B0 B1 0000001DB0 24-10-2023 04:39:36
*B0 B1 0000001DB0 24-10-2023 05:39:37
*B0 B1 0000001DB0 24-10-2023 06:39:37
*B0 B1 0000001DB0 24-10-2023 07:39:37
*B0 B1 0000001DB0 24-10-2023 08:39:37
*B0 B1 0000001DB0 24-10-2023 09:39:38
*B0 B1 0000001DB0 24-10-2023 10:39:38
*B0 B1 0000001DB0 24-10-2023 11:39:38
*B0 B1 0000001DB0 24-10-2023 12:39:39
*B0 B1 0000001DB0 24-10-2023 13:39:39
*B0 B1 0000001DB0 24-10-2023 14:39:39
*B0 B1 0000001DB0 24-10-2023 15:39:40
*B0 B1 0000001DB0 24-10-2023 16:39:40
*B0 B1 0000001DB0 24-10-2023 17:39:40
*B0 B1 0000001DB0 24-10-2023 18:39:40
*B0 B1 0000001DB0 24-10-2023 19:39:41
*B0 B1 0000001DB0 24-10-2023 20:39:41
*B0 B1 0000001DB0 24-10-2023 21:39:41
*B0 B1 0000001DB0 24-10-2023 22:39:42
*B0 B1 0000001DB0 24-10-2023 23:39:42
*B0 B1 0000001DB0 25-10-2023 00:39:42
*B0 B1 0000001DB0 25-10-2023 01:39:43
*B0 B1 0000001DB0 25-10-2023 02:39:43
*B0 B1 0000001DB0 25-10-2023 03:39:43
*B0 B1 0000001DB0 25-10-2023 04:39:43
*B0 B1 0000001DB0 25-10-2023 05:39:44
*B0 B1 0000001DB0 25-10-2023 06:39:44
*B0 B1 0000001DB0 25-10-2023 07:39:44
*B0 B1 0000001DB0 25-10-2023 08:39:45
*B0 B1 0000001DB0 25-10-2023 09:39:45
*B0 B1 0000001DB0 25-10-2023 10:39:45
*B0 B1 0000001DB0 25-10-2023 11:39:46
*B0 B1 0000001DB0 25-10-2023 12:39:46
*B0 B1 0000001DB0 25-10-2023 13:39:46
*B0 B1 0000001DB0 25-10-2023 14:39:46
*B0 B1 0000001DB0 25-10-2023 15:39:47
*B0 B1 0000001DB0 25-10-2023 16:39:47
*B0 B1 0000001DB0 25-10-2023 17:39:47
*B0 B1 0000001DB0 25-10-2023 18:39:48
*B0 B1 0000001DB0 25-10-2023 19:39:48
*B0 B1 0000001DB0 25-10-2023 20:39:48
*B0 B1 0000001DB0 25-10-2023 21:39:49
*B0 B1 0000001DB0 25-10-2023 22:39:49
*B0 B1 0000001DB0 25-10-2023 23:39:49
*B0 B1 0000001DB0 26-10-2023 00:39:49
*B0 B1 0000001DB0 26-10-2023 01:39:50
*B0 B1 0000001DB0 26-10-2023 02:39:50
*B0 B1 0000001DB0 26-10-2023 03:39:50
*B0 B1 0000001DB0 26-10-2023 04:39:51
*B0 B1 0000001DB0 26-10-2023 05:39:51
*B0 B1 0000001DB0 26-10-2023 06:39:51
*B0 B1 0000001DB0 26-10-2023 07:39:52
*B0 B1 0000001DB0 26-10-2023 08:39:52
*B0 B1 0000001DB0 26-10-2023 09:39:52
*B0 B1 0000001DB0 26-10-2023 10:39:53
*B0 B1 0000001DB0 26-10-2023 11:39:53
*B0 B1 0000001DB0 26-10-2023 12:39:53
*B0 B1 0000001DB0 26-10-2023 13:39:53
*B0 B1 0000001DB0 26-10-2023 14:39:54
*B0 B1 0000001DB0 26-10-2023 15:39:54
*B0 B1 0000001DB0 26-10-2023 16:39:54
*B0 B1 0000001DB0 26-10-2023 17:39:55
*B0 B1 0000001DB0 26-10-2023 18:39:55
*B0 B1 0000001DB0 26-10-2023 19:39:55
*B0 B1 0000001DB0 26-10-2023 20:39:55
*B0 B1 0000001DB0 26-10-2023 21:39:56
*B0 B1 0000001DB0 26-10-2023 22:39:56
*B0 B1 0000001DB0 26-10-2023 23:39:56
*B0 B1 0000001DB0 27-10-2023 00:39:57
*B0 B1 0000001DB0 27-10-2023 01:39:57
*B0 B1 0000001DB0 27-10-2023 02:39:57
*B0 B1 0000001DB0 27-10-2023 03:39:58
*B0 B1 0000001DB0 27-10-2023 04:39:58
*B0 B1 0000001DB0 27-10-2023 05:39:58
*B0 B1 0000001DB0 27-10-2023 06:39:59
*B0 B1 0000001DB0 27-10-2023 07:39:59
*B0 B1 0000001DB0 27-10-2023 08:39:59
*B0 B1 0000001DB0 27-10-2023 09:39:59
*B0 B1 0000001DB0 27-10-2023 10:40:00
*B0 B1 0000001DB0 27-10-2023 11:40:00
*B0 B1 0000001DB0 27-10-2023 12:40:00
*B0 B1 0000001DB0 27-10-2023 13:40:01
*B0 B1 0000001DB0 27-10-2023 14:40:01
*B0 B1 0000001DB0 27-10-2023 15:40:01
*B0 B1 0000001DB0 27-10-2023 16:40:02
*B0 B1 0000001DB0 27-10-2023 17:40:02
*B0 B1 0000001DB0 27-10-2023 18:40:02
*B0 B1 0000001DB0 27-10-2023 19:40:02
*B0 B1 0000001DB0 27-10-2023 20:40:03
*B0 B1 0000001DB0 27-10-2023 21:40:03
*B0 B1 0000001DB0 27-10-2023 22:40:03
*B0 B1 0000001DB0 27-10-2023 23:40:04
*B0 B1 0000001DB0 28-10-2023 00:40:04
*B0 B1 0000001DB0 28-10-2023 01:40:04
*B0 B1 0000001DB0 28-10-2023 02:40:04
*B0 B1 0000001DB0 28-10-2023 03:40:05
*B0 B1 0000001DB0 28-10-2023 04:40:05
*B0 B1 0000001DB0 28-10-2023 05:40:05
*B0 B1 0000001DB0 28-10-2023 06:40:06
*B0 B1 0000001DB0 28-10-2023 07:40:06
*B0 B1 0000001DB0 28-10-2023 08:40:06
*B0 B1 0000001DB0 28-10-2023 09:40:06
*B0 B1 0000001DB0 28-10-2023 10:40:07
*B0 B1 0000001DB0 28-10-2023 11:40:07
*B0 B1 0000001DB0 28-10-2023 12:40:07
*B0 B1 0000001DB0 28-10-2023 13:40:08
*B0 B1 0000001DB0 28-10-2023 14:40:08
*B0 B1 0000001DB0 28-10-2023 15:40:08
*B0 B1 0000001DB0 28-10-2023 16:40:09
*B0 B1 0000001DB0 28-10-2023 17:40:09
*B0 B1 0000001DB0 28-10-2023 19:40:09
*B0 B1 0000001DB0 28-10-2023 20:40:10
*B0 B1 0000001DB0 28-10-2023 21:40:10
*B0 B1 0000001DB0 28-10-2023 22:40:10
*B0 B1 0000001DB0 28-10-2023 23:40:11
*B0 B1 0000001DB0 29-10-2023 00:40:11
*B0 B1 0000001DB0 29-10-2023 01:40:11
*B0 B1 0000001DB0 29-10-2023 02:40:12
*B0 B1 0000001DB0 29-10-2023 03:40:12
*B0 B1 0000001DB0 29-10-2023 04:40:12
*B0 B1 0000001DB0 29-10-2023 05:40:12
*B0 B1 0000001DB0 29-10-2023 06:40:13
*B0 B1 0000001DB0 29-10-2023 07:40:13
*B0 B1 0000001DB0 29-10-2023 08:40:13
*B0 B1 0000001DB0 29-10-2023 09:40:14
*B0 B1 0000001DB0 29-10-2023 10:40:14
*B0 B1 0000001DB0 29-10-2023 11:40:14
*B0 B1 0000001DB0 29-10-2023 12:40:14
*B0 B1 0000001DB0 29-10-2023 13:40:15
*B0 B1 0000001DB0 29-10-2023 14:40:16
*B0 B1 0000001DB0 29-10-2023 15:40:15
*B0 B1 0000001DB0 29-10-2023 16:40:16
*B0 B1 0000001DB0 29-10-2023 17:40:16
*B0 B1 0000001DB0 29-10-2023 18:40:16
*B0 B1 0000001DB0 29-10-2023 19:40:16
*B0 B1 0000001DB0 29-10-2023 20:40:17
*B0 B1 0000001DB0 29-10-2023 21:40:17
*B0 B1 0000001DB0 29-10-2023 22:40:17
*B0 B1 0000001DB0 29-10-2023 23:40:18
*B0 B1 0000001DB0 30-10-2023 00:40:18
*B0 B1 0000001DB0 30-10-2023 01:40:18
*B0 B1 0000001DB0 30-10-2023 02:40:19
*B0 B1 0000001DB0 30-10-2023 03:40:19
*B0 B1 0000001DB0 30-10-2023 04:40:19
*B0 B1 0000001DB0 30-10-2023 05:40:19
*B0 B1 0000001DB0 30-10-2023 06:40:20
*B0 B1 0000001DB0 30-10-2023 07:40:20
*B0 B1 0000001DB0 30-10-2023 08:40:20
*B0 B1 0000001DB0 30-10-2023 09:40:21
*B0 B1 0000001DB0 30-10-2023 10:40:21
*B0 B1 0000001DB0 30-10-2023 11:40:21
*B0 B1 0000001DB0 30-10-2023 12:40:21
*B0 B1 0000001DB0 30-10-2023 13:40:22
*B0 B1 0000001DB0 30-10-2023 14:40:22
*B0 B1 0000001DB0 30-10-2023 15:40:22
*B0 B1 0000001DB0 30-10-2023 16:40:23
*B0 B1 0000001DB0 30-10-2023 17:40:23
*B0 B1 0000001DB0 30-10-2023 18:40:23
*B0 B1 0000001DB0 30-10-2023 19:40:24
*B0 B1 0000001DB0 30-10-2023 20:40:24
*B0 B1 0000001DB0 30-10-2023 21:40:24
*B0 B1 0000001DB0 30-10-2023 22:40:24
*B0 B1 0000001DB0 30-10-2023 23:40:25
*B0 B1 0000001DB0 31-10-2023 00:40:25
*B0 B1 0000001DB0 31-10-2023 01:40:25
*B0 B1 0000001DB0 31-10-2023 02:40:26
*B0 B1 0000001DB0 31-10-2023 03:40:26
*B0 B1 0000001DB0 31-10-2023 04:40:26
*B0 B1 0000001DB0 31-10-2023 05:40:26
*B0 B1 0000001DB0 31-10-2023 06:40:27
*B0 B1 0000001DB0 31-10-2023 07:40:27
*B0 B1 0000001DB0 31-10-2023 08:40:27
*B0 B1 0000001DB0 31-10-2023 09:40:28
*B0 B1 0000001DB0 31-10-2023 10:40:28
*B0 B1 0000001DB0 31-10-2023 11:40:28
*B0 B1 0000001DB0 31-10-2023 12:40:28
*B0 B1 0000001DB0 31-10-2023 13:40:29
*B0 B1 0000001DB0 31-10-2023 14:40:29
*B0 B1 0000001DB0 31-10-2023 15:40:29
*B0 B1 0000001DB0 31-10-2023 16:40:30
*B0 B1 0000001DB0 31-10-2023 17:40:30
*B0 B1 0000001DB0 31-10-2023 18:40:30
*B0 B1 0000001DB0 31-10-2023 19:40:31
*B0 B1 0000001DB0 31-10-2023 20:40:31
*B0 B1 0000001DB0 31-10-2023 21:40:31
*B0 B1 0000001DB0 31-10-2023 22:40:31
*B0 B1 0000001DB0 31-10-2023 23:40:32
*B0 B1 0000001DB0 01-11-2023 00:40:32
*B0 B1 0000001DB0 01-11-2023 01:40:32
*B0 B1 0000001DB0 01-11-2023 02:40:33
*B0 B1 0000001DB0 01-11-2023 03:40:33
*B0 B1 0000001DB0 01-11-2023 04:40:33
*B0 B1 0000001DB0 01-11-2023 05:40:34
*B0 B1 0000001DB0 01-11-2023 07:40:34
*B0 B1 0000001DB0 01-11-2023 08:40:34
*B0 B1 0000001DB0 01-11-2023 09:40:35
*B0 B1 0000001DB0 01-11-2023 10:40:35
*B0 B1 0000001DB0 01-11-2023 11:40:35
*B0 B1 0000001DB0 01-11-2023 12:40:36
*B0 B1 0000001DB0 01-11-2023 13:40:36
*B0 B1 0000001DB0 01-11-2023 14:40:36
*B0 B1 0000001DB0 01-11-2023 16:40:37
*B0 B1 0000001DB0 01-11-2023 17:40:37
*B0 B1 0000001DB0 01-11-2023 18:40:39
*B0 B1 0000001DB0 01-11-2023 19:42:15
*B0 B1 0000001DB0 01-11-2023 20:42:26
*B0 B1 0000001DB0 01-11-2023 22:10:39
*B0 B1 0000001DB0 01-11-2023 23:14:10
*B0 B1 0000001DB0 02-11-2023 00:18:51
*B0 B1 0000001DB0 02-11-2023 00:40:40
*B0 B1 0000001DB0 02-11-2023 01:40:43
*B0 B1 0000001DB0 02-11-2023 02:40:40
*B0 B1 0000001DB0 02-11-2023 03:40:40
*B0 B1 0000001DB0 02-11-2023 04:40:41
*B0 B1 0000001DB0 02-11-2023 05:40:41
*B0 B1 0000001DB0 02-11-2023 06:40:41
*B0 B1 0000001DB0 02-11-2023 07:40:41
*B0 B1 0000001DB0 02-11-2023 08:52:13
*B0 B1 0000001DB0 02-11-2023 09:40:42
*B0 B1 0000001DB0 02-11-2023 10:40:42
*B0 B1 0000001DB0 02-11-2023 11:40:43
*B0 B1 0000001DB0 02-11-2023 12:40:43
*B0 B1 0000001DB0 02-11-2023 13:40:43
*B0 B1 0000001DB0 02-11-2023 14:40:44
*B0 B1 0000001DB0 02-11-2023 15:40:44
*B0 B1 0000001DB0 02-11-2023 16:40:44
*B0 B1 0000001DB0 02-11-2023 17:40:44
*B0 B1 0000001DB0 02-11-2023 18:40:46
*B0 B1 0000001DB0 02-11-2023 19:40:45
*B0 B1 0000001DB0 02-11-2023 20:40:47
*B0 B1 0000001DB0 02-11-2023 21:41:22
*B0 B1 0000001DB0 02-11-2023 23:40:46
*B0 B1 0000001DB0 03-11-2023 00:40:47
*B0 B1 0000001DB0 03-11-2023 01:40:47
*B0 B1 0000001DB0 03-11-2023 02:40:47
*B0 B1 0000001DB0 03-11-2023 03:40:48
*B0 B1 0000001DB0 03-11-2023 04:40:48
*B0 B1 0000001DB0 03-11-2023 05:40:48
*B0 B1 0000001DB0 03-11-2023 06:40:48
*B0 B1 0000001DB0 03-11-2023 07:40:49
*B0 B1 0000001DB0 03-11-2023 08:40:49
*B0 B1 0000001DB0 03-11-2023 09:40:49
*B0 B1 0000001DB0 03-11-2023 10:40:50
*B0 B1 0000001DB0 03-11-2023 11:40:50
*B0 B1 0000001DB0 03-11-2023 12:40:50
*B0 B1 0000001DB0 03-11-2023 13:40:50
*B0 B1 0000001DB0 03-11-2023 15:40:51
*B0 B1 0000001DB0 03-11-2023 16:40:51
*B0 B1 0000001DB0 03-11-2023 17:40:52
*B0 B1 0000001DB0 03-11-2023 18:40:52
*B0 B1 0000001DB0 03-11-2023 19:40:52
*B0 B1 0000001DB0 03-11-2023 20:40:52
*B0 B1 0000001DB0 03-11-2023 21:40:53
*B0 B1 0000001DB0 03-11-2023 22:40:53
*B0 B1 0000001DB0 03-11-2023 23:40:53
*B0 B1 0000001DB0 04-11-2023 00:40:54
*B0 B1 0000001DB0 04-11-2023 01:40:54
*B0 B1 0000001DB0 04-11-2023 02:40:54
*B0 B1 0000001DB0 04-11-2023 03:40:55
*B0 B1 0000001DB0 04-11-2023 04:40:55
*B0 B1 0000001DB0 04-11-2023 05:40:55
*B0 B1 0000001DB0 04-11-2023 06:40:56
*B0 B1 0000001DB0 04-11-2023 07:40:56
*B0 B1 0000001DB0 04-11-2023 08:40:56
*B0 B1 0000001DB0 04-11-2023 09:40:56
*B0 B1 0000001DB0 04-11-2023 10:40:57
*B0 B1 0000001DB0 04-11-2023 11:40:57
*B0 B1 0000001DB0 04-11-2023 12:40:57
*B0 B1 0000001DB0 04-11-2023 13:40:58
*B0 B1 0000001DB0 04-11-2023 14:40:58
*B0 B1 0000001DB0 04-11-2023 15:40:58
*B0 B1 0000001DB0 04-11-2023 16:40:59
*B0 B1 0000001DB0 04-11-2023 19:16:48
*B0 B1 0000001DB0 04-11-2023 19:41:00
*B0 B1 0000001DB0 04-11-2023 20:41:00
*B0 B1 0000001DB0 04-11-2023 22:41:00
*B0 B1 0000001DB0 04-11-2023 23:41:01
*B0 B1 0000001DB0 05-11-2023 00:41:01
*B0 B1 0000001DB0 05-11-2023 01:41:01
*B0 B1 0000001DB0 05-11-2023 02:41:02
*B0 B1 0000001DB0 05-11-2023 03:41:02
*B0 B1 0000001DB0 05-11-2023 04:41:02
*B0 B1 0000001DB0 05-11-2023 05:41:02
*B0 B1 0000001DB0 05-11-2023 06:41:03
*B0 B1 0000001DB0 05-11-2023 07:41:03
*B0 B1 0000001DB0 05-11-2023 08:41:03
*B0 B1 0000001DB0 05-11-2023 09:41:04
*B0 B1 0000001DB0 05-11-2023 11:41:04
*B0 B1 0000001DB0 05-11-2023 12:41:05
*B0 B1 0000001DB0 05-11-2023 13:41:05
*B0 B1 0000001DB0 05-11-2023 14:41:05
*B0 B1 0000001DB0 05-11-2023 15:41:05
*B0 B1 0000001DB0 05-11-2023 16:41:06
*B0 B1 0000001DB0 05-11-2023 17:41:06
*B0 B1 0000001DB0 05-11-2023 18:41:06
*B0 B1 0000001DB0 05-11-2023 19:41:07
*B0 B1 0000001DB0 05-11-2023 20:41:07
*B0 B1 0000001DB0 05-11-2023 21:41:07
*B0 B1 0000001DB0 05-11-2023 22:41:08
*B0 B1 0000001DB0 05-11-2023 23:41:08
*B0 B1 0000001DB0 06-11-2023 00:41:08
*B0 B1 0000001DB0 06-11-2023 01:41:08
*B0 B1 0000001DB0 06-11-2023 02:41:09
*B0 B1 0000001DB0 06-11-2023 03:41:09
*B0 B1 0000001DB0 06-11-2023 04:41:09
*B0 B1 0000001DB0 06-11-2023 05:41:10
*B0 B1 0000001DB0 06-11-2023 06:41:10
*B0 B1 0000001DB0 06-11-2023 07:41:10
*B0 B1 0000001DB0 06-11-2023 08:41:11
*B0 B1 0000001DB0 06-11-2023 09:41:11
*B0 B1 0000001DB0 06-11-2023 10:41:11
*B0 B1 0000001DB0 06-11-2023 11:41:11
*B0 B1 0000001DB0 06-11-2023 12:41:12
*B0 B1 0000001DB0 06-11-2023 13:41:12
*B0 B1 0000001DB0 06-11-2023 14:41:12
*B0 B1 0000001DB0 06-11-2023 15:41:13
*B0 B1 0000001DB0 06-11-2023 16:41:13
*B0 B1 0000001DB0 06-11-2023 17:41:13
*B0 B1 0000001DB0 06-11-2023 18:41:14
*B0 B1 0000001DB0 06-11-2023 19:41:14
*B0 B1 0000001DB0 06-11-2023 20:41:14
*B0 B1 0000001DB0 06-11-2023 21:41:14
*B0 B1 0000001DB0 06-11-2023 22:41:15
*B0 B1 0000001DB0 06-11-2023 23:41:15
*B0 B1 0000001DB0 07-11-2023 00:41:15
*B0 B1 0000001DB0 07-11-2023 01:41:16
*B0 B1 0000001DB0 07-11-2023 02:41:16
*B0 B1 0000001DB0 07-11-2023 03:41:16
*B0 B1 0000001DB0 07-11-2023 04:41:17
*B0 B1 0000001DB0 07-11-2023 05:41:17
*B0 B1 0000001DB0 07-11-2023 06:41:17
*B0 B1 0000001DB0 07-11-2023 07:41:17
*B0 B1 0000001DB0 07-11-2023 08:41:18
*B0 B1 0000001DB0 07-11-2023 09:41:18
*B0 B1 0000001DB0 07-11-2023 10:41:18
*B0 B1 0000001DB0 07-11-2023 11:41:19
*B0 B1 0000001DB0 07-11-2023 12:41:19
*B0 B1 0000001DB0 07-11-2023 13:41:19
*B0 B1 0000001DB0 07-11-2023 14:41:20
*B0 B1 0000001DB0 07-11-2023 15:41:20
*B0 B1 0000001DB0 07-11-2023 16:41:20
*B0 B1 0000001DB0 07-11-2023 17:41:20
*B0 B1 0000001DB0 07-11-2023 18:41:21
*B0 B1 0000001DB0 07-11-2023 19:41:21
*B0 B1 0000001DB0 07-11-2023 20:41:21
*B0 B1 0000001DB0 07-11-2023 21:41:22
*B0 B1 0000001DB0 07-11-2023 22:41:22
*B0 B1 0000001DB0 07-11-2023 23:41:22
*B0 B1 0000001DB0 08-11-2023 00:41:23
*B0 B1 0000001DB0 08-11-2023 01:41:23
*B0 B1 0000001DB0 08-11-2023 02:41:23
*B0 B1 0000001DB0 08-11-2023 03:41:23
*B0 B1 0000001DB0 08-11-2023 04:41:24
*B0 B1 0000001DB0 08-11-2023 05:41:24
*B0 B1 0000001DB0 08-11-2023 06:41:24
*B0 B1 0000001DB0 08-11-2023 07:41:25
*B0 B1 0000001DB0 08-11-2023 08:41:25
*B0 B1 0000001DB0 08-11-2023 09:41:25
*B0 B1 0000001DB0 08-11-2023 10:41:26
*B0 B1 0000001DB0 08-11-2023 11:41:26
*B0 B1 0000001DB0 08-11-2023 12:41:26
*B0 B1 0000001DB0 08-11-2023 13:41:26
*B0 B1 0000001DB0 08-11-2023 14:41:27
*B0 B1 0000001DB0 08-11-2023 15:41:27
*B0 B1 0000001DB0 08-11-2023 16:41:27
*B0 B1 0000001DB0 08-11-2023 17:41:28
*B0 B1 0000001DB0 08-11-2023 19:41:28
*B0 B1 0000001DB0 08-11-2023 20:41:29
*B0 B1 0000001DB0 08-11-2023 21:41:29
*B0 B1 0000001DB0 08-11-2023 22:41:29
*B0 B1 0000001DB0 09-11-2023 00:41:30
*B0 B1 0000001DB0 09-11-2023 01:41:30
*B0 B1 0000001DB0 09-11-2023 02:41:30
*B0 B1 0000001DB0 09-11-2023 03:41:31
*B0 B1 0000001DB0 09-11-2023 04:41:31
*B0 B1 0000001DB0 09-11-2023 05:41:31
*B0 B1 0000001DB0 09-11-2023 06:41:32
*B0 B1 0000001DB0 09-11-2023 07:41:32
*B0 B1 0000001DB0 09-11-2023 08:41:32
*B0 B1 0000001DB0 09-11-2023 09:41:32
*B0 B1 0000001DB0 09-11-2023 10:41:33
*B0 B1 0000001DB0 09-11-2023 11:41:33
*B0 B1 0000001DB0 09-11-2023 12:41:33
*B0 B1 0000001DB0 09-11-2023 13:41:34
*B0 B1 0000001DB0 09-11-2023 14:41:34
*B0 B1 0000001DB0 09-11-2023 15:41:34
*B0 B1 0000001DB0 09-11-2023 16:41:35
*B0 B1 0000001DB0 09-11-2023 17:41:35
*B0 B1 0000001DB0 09-11-2023 18:41:35
*B0 B1 0000001DB0 09-11-2023 19:41:35
*B0 B1 0000001DB0 09-11-2023 20:41:36
*B0 B1 0000001DB0 09-11-2023 21:41:36
*B0 B1 0000001DB0 09-11-2023 22:41:36
*B0 B1 0000001DB0 09-11-2023 23:41:37
*B0 B1 0000001DB0 10-11-2023 00:41:37
*B0 B1 0000001DB0 10-11-2023 01:41:37
*B0 B1 0000001DB0 10-11-2023 02:41:38
*B0 B1 0000001DB0 10-11-2023 03:41:38
*B0 B1 0000001DB0 10-11-2023 04:41:38
*B0 B1 0000001DB0 10-11-2023 05:41:38
*B0 B1 0000001DB0 10-11-2023 06:41:39
*B0 B1 0000001DB0 10-11-2023 07:41:39
*B0 B1 0000001DB0 10-11-2023 08:41:39
*B0 B1 0000001DB0 10-11-2023 09:41:40
*B0 B1 0000001DB0 10-11-2023 10:41:40
*B0 B1 0000001DB0 10-11-2023 11:41:40
*B0 B1 0000001DB0 10-11-2023 12:41:41
*B0 B1 0000001DB0 10-11-2023 13:41:41
*B0 B1 0000001DB0 10-11-2023 14:41:41
*B0 B1 0000001DB0 10-11-2023 15:41:41
*B0 B1 0000001DB0 10-11-2023 16:41:42
*B0 B1 0000001DB0 10-11-2023 17:41:42
*B0 B1 0000001DB0 10-11-2023 18:41:42
*B0 B1 0000001DB0 10-11-2023 19:41:43
*B0 B1 0000001DB0 10-11-2023 20:41:43
*B0 B1 0000001DB0 10-11-2023 21:41:43
*B0 B1 0000001DB0 10-11-2023 22:41:44
*B0 B1 0000001DB0 10-11-2023 23:41:44
*B0 B1 0000001DB0 11-11-2023 00:41:44
*B0 B1 0000001DB0 11-11-2023 01:41:44
*B0 B1 0000001DB0 11-11-2023 02:41:45
*B0 B1 0000001DB0 11-11-2023 03:41:45
*B0 B1 0000001DB0 11-11-2023 04:41:45
*B0 B1 0000001DB0 11-11-2023 05:41:46
*B0 B1 0000001DB0 11-11-2023 06:41:46
*B0 B1 0000001DB0 11-11-2023 07:41:46
*B0 B1 0000001DB0 11-11-2023 08:41:47
*B0 B1 0000001DB0 11-11-2023 09:41:47
*B0 B1 0000001DB0 11-11-2023 10:41:47
*B0 B1 0000001DB0 11-11-2023 11:41:48
*B0 B1 0000001DB0 11-11-2023 12:41:48
*B0 B1 0000001DB0 11-11-2023 13:41:48
*B0 B1 0000001DB0 11-11-2023 14:41:48
*B0 B1 0000001DB0 11-11-2023 15:41:49
*B0 B1 0000001DB0 11-11-2023 16:41:49
*B0 B1 0000001DB0 11-11-2023 17:41:49
*B0 B1 0000001DB0 11-11-2023 18:41:50
*B0 B1 0000001DB0 11-11-2023 19:41:50
*B0 B1 0000001DB0 11-11-2023 20:41:50
*B0 B1 0000001DB0 11-11-2023 21:41:50
*B0 B1 0000001DB0 11-11-2023 22:41:51
*B0 B1 0000001DB0 11-11-2023 23:41:51
*B0 B1 0000001DB0 12-11-2023 00:41:51
*B0 B1 0000001DB0 12-11-2023 01:41:52
*B0 B1 0000001DB0 12-11-2023 02:41:52
*B0 B1 0000001DB0 12-11-2023 03:41:52
*B0 B1 0000001DB0 12-11-2023 04:41:53
*B0 B1 0000001DB0 12-11-2023 05:41:53
*B0 B1 0000001DB0 12-11-2023 06:41:53
*B0 B1 0000001DB0 12-11-2023 07:41:54
*B0 B1 0000001DB0 12-11-2023 08:41:54
*B0 B1 0000001DB0 12-11-2023 09:41:54
*B0 B1 0000001DB0 12-11-2023 10:41:54
*B0 B1 0000001DB0 12-11-2023 11:41:55
*B0 B1 0000001DB0 12-11-2023 12:41:55
*B0 B1 0000001DB0 12-11-2023 13:41:55
*B0 B1 0000001DB0 12-11-2023 14:41:56
*B0 B1 0000001DB0 12-11-2023 15:41:56
*B0 B1 0000001DB0 12-11-2023 16:41:56
*B0 B1 0000001DB0 12-11-2023 17:41:57
*B0 B1 0000001DB0 12-11-2023 18:41:57
*B0 B1 0000001DB0 12-11-2023 19:41:57
*B0 B1 0000001DB0 12-11-2023 20:41:57
*B0 B1 0000001DB0 12-11-2023 21:41:58
*B0 B1 0000001DB0 12-11-2023 22:41:58
*B0 B1 0000001DB0 12-11-2023 23:41:58
*B0 B1 0000001DB0 13-11-2023 00:41:59
*B0 B1 0000001DB0 13-11-2023 01:41:59
*B0 B1 0000001DB0 13-11-2023 02:41:59
*B0 B1 0000001DB0 13-11-2023 03:42:00
*B0 B1 0000001DB0 13-11-2023 04:42:00
*B0 B1 0000001DB0 13-11-2023 05:42:00
*B0 B1 0000001DB0 13-11-2023 06:42:01
*B0 B1 0000001DB0 13-11-2023 07:42:01
*B0 B1 0000001DB0 13-11-2023 08:42:01
*B0 B1 0000001DB0 13-11-2023 09:42:01
*B0 B1 0000001DB0 13-11-2023 10:42:02
*B0 B1 0000001DB0 13-11-2023 11:42:02
*B0 B1 0000001DB0 13-11-2023 12:42:02
*B0 B1 0000001DB0 13-11-2023 13:42:03
*B0 B1 0000001DB0 13-11-2023 14:42:03
*B0 B1 0000001DB0 13-11-2023 15:42:03
*B0 B1 0000001DB0 13-11-2023 16:42:04
*B0 B1 0000001DB0 13-11-2023 17:42:04
*B0 B1 0000001DB0 13-11-2023 19:42:04
*B0 B1 0000001DB0 13-11-2023 20:42:05
*B0 B1 0000001DB0 13-11-2023 21:42:05
*B0 B1 0000001DB0 13-11-2023 22:42:05
*B0 B1 0000001DB0 13-11-2023 23:42:06
*B0 B1 0000001DB0 14-11-2023 00:42:06
*B0 B1 0000001DB0 14-11-2023 01:42:06
*B0 B1 0000001DB0 14-11-2023 02:42:07
*B0 B1 0000001DB0 14-11-2023 03:42:07
*B0 B1 0000001DB0 14-11-2023 04:42:07
*B0 B1 0000001DB0 14-11-2023 05:42:07
*B0 B1 0000001DB0 14-11-2023 06:42:08
*B0 B1 0000001DB0 14-11-2023 07:42:08
*B0 B1 0000001DB0 14-11-2023 08:42:08
*B0 B1 0000001DB0 14-11-2023 09:42:09
*B0 B1 0000001DB0 14-11-2023 10:42:09
*B0 B1 0000001DB0 14-11-2023 11:42:09
*B0 B1 0000001DB0 14-11-2023 12:42:10
*B0 B1 0000001DB0 14-11-2023 13:42:10
*B0 B1 0000001DB0 14-11-2023 14:42:10
*B0 B1 0000001DB0 14-11-2023 16:42:11
*B0 B1 0000001DB0 14-11-2023 17:42:11
*B0 B1 0000001DB0 14-11-2023 18:42:11
*B0 B1 0000001DB0 14-11-2023 19:42:12
*B0 B1 0000001DB0 14-11-2023 20:42:12
*B0 B1 0000001DB0 14-11-2023 21:42:12
*B0 B1 0000001DB0 14-11-2023 22:42:13
*B0 B1 0000001DB0 14-11-2023 23:42:13
*B0 B1 0000001DB0 15-11-2023 00:42:13
*B0 B1 0000001DB0 15-11-2023 01:42:13
*B0 B1 0000001DB0 15-11-2023 02:42:14
